Carrera,Carrito,Equipo,Fecha_y_ hora_Prestamo,Fecha_y_ hora_Devolucion,Modulo,Tipo_Dispositivo,Duracion_Horas_Minutos,Duracion_Minutos
MATEMATICAS APLICADAS Y COMPUTACION,C03,L02,2024-10-14 09:59:00,2024-10-14 12:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C03,L01,2024-10-14 09:59:00,2024-10-14 12:29:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L20,2024-10-14 09:57:00,2024-10-14 12:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L22,2024-10-14 09:57:00,2024-10-14 12:27:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L19,2024-10-14 10:00:00,2024-10-14 12:30:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C13,2024-10-14 09:55:00,2024-10-14 12:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C01,C13,2024-10-14 09:55:00,2024-10-14 12:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C02,L18,2024-10-14 09:54:00,2024-10-14 12:24:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C12,2024-10-14 09:54:00,2024-10-14 12:24:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L17,2024-10-14 09:52:00,2024-10-14 12:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L16,2024-10-14 09:50:00,2024-10-14 12:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L15,2024-10-14 09:50:00,2024-10-14 12:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L14,2024-10-14 09:48:00,2024-10-14 12:18:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L13,2024-10-14 09:48:00,2024-10-14 12:18:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L12,2024-10-14 09:47:00,2024-10-14 12:17:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L21,2024-10-14 09:50:00,2024-10-14 12:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L20,2024-10-14 09:41:00,2024-10-14 12:11:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L19,2024-10-14 09:45:00,2024-10-14 12:15:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L11,2024-10-14 09:38:00,2024-10-14 12:08:00,Módulo 1 Explanada M@C,Laptop,2:30,150
HISTORIA,C01,C11,2024-10-14 09:34:00,2024-10-14 12:04:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C01,C10,2024-10-14 09:32:00,2024-10-14 12:02:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ARQUITECTURA,C04,L18,2024-10-14 09:29:00,2024-10-14 11:59:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L17,2024-10-14 09:27:00,2024-10-14 11:57:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L10,2024-10-14 09:14:00,2024-10-14 11:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L16,2024-10-14 09:12:00,2024-10-14 11:42:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L09,2024-10-14 09:07:00,2024-10-14 11:37:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L15,2024-10-14 09:03:00,2024-10-14 11:33:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L14,2024-10-14 09:03:00,2024-10-14 11:33:00,Módulo 1 Explanada M@C,Laptop,2:30,150
PEDAGOGIA,C01,C09,2024-10-14 08:55:00,2024-10-14 11:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C01,C08,2024-10-14 08:53:00,2024-10-14 11:23:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
PEDAGOGIA,C01,C07,2024-10-14 08:51:00,2024-10-14 11:21:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L08,2024-10-14 08:48:00,2024-10-14 11:18:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L07,2024-10-14 08:45:00,2024-10-14 11:15:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C05,C12,2024-10-14 08:45:00,2024-10-14 11:15:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
DISEÃ‘O GRAFICO,C04,L13,2024-10-14 08:42:00,2024-10-14 11:12:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L11,2024-10-14 08:39:00,2024-10-14 11:09:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C02,L06,2024-10-14 08:41:00,2024-10-14 11:11:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L10,2024-10-14 08:34:00,2024-10-14 11:04:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,C06,2024-10-14 08:27:00,2024-10-14 10:57:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L05,2024-10-14 08:26:00,2024-10-14 10:56:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C02,L04,2024-10-14 08:24:00,2024-10-14 10:54:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L09,2024-10-14 08:25:00,2024-10-14 10:55:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L08,2024-10-14 08:22:00,2024-10-14 10:52:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L07,2024-10-14 08:21:00,2024-10-14 10:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C04,L05,2024-10-14 08:21:00,2024-10-14 10:51:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L03,2024-10-14 08:20:00,2024-10-14 10:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L02,2024-10-14 08:20:00,2024-10-14 10:50:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C02,L01,2024-10-14 08:19:00,2024-10-14 10:49:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L04,2024-10-14 08:18:00,2024-10-14 10:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L03,2024-10-14 08:18:00,2024-10-14 10:48:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,C05,2024-10-14 08:18:00,2024-10-14 10:48:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C01,L20,2024-10-14 08:17:00,2024-10-14 10:47:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L19,2024-10-14 08:16:00,2024-10-14 10:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L18,2024-10-14 08:16:00,2024-10-14 10:46:00,Módulo 1 Explanada M@C,Laptop,2:30,150
SOCIOLOGIA,C01,C04,2024-10-14 08:15:00,2024-10-14 10:45:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C01,L17,2024-10-14 08:14:00,2024-10-14 10:44:00,Módulo 1 Explanada M@C,Laptop,2:30,150
SOCIOLOGIA,C05,C11,2024-10-14 08:12:00,2024-10-14 10:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
INGENIERIA CIVIL,C05,C10,2024-10-14 08:12:00,2024-10-14 10:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C05,C09,2024-10-14 08:12:00,2024-10-14 10:42:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C05,C08,2024-10-14 08:10:00,2024-10-14 10:40:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C07,2024-10-14 08:08:00,2024-10-14 10:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L16,2024-10-14 08:08:00,2024-10-14 10:38:00,Módulo 1 Explanada M@C,Laptop,2:30,150
COMUNICACION,C05,C06,2024-10-14 08:08:00,2024-10-14 10:38:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C05,2024-10-14 08:07:00,2024-10-14 10:37:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C04,2024-10-14 08:06:00,2024-10-14 10:36:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L14,2024-10-14 08:07:00,2024-10-14 10:37:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L13,2024-10-14 08:07:00,2024-10-14 10:37:00,Módulo 1 Explanada M@C,Laptop,2:30,150
INGENIERIA CIVIL,C01,C03,2024-10-14 08:06:00,2024-10-14 10:36:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L12,2024-10-14 08:06:00,2024-10-14 10:36:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C03,2024-10-14 08:05:00,2024-10-14 10:35:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ECONOMIA,C01,L11,2024-10-14 08:05:00,2024-10-14 10:35:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L10,2024-10-14 08:04:00,2024-10-14 10:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
DISEÃ‘O GRAFICO,C04,L02,2024-10-14 08:04:00,2024-10-14 10:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L09,2024-10-14 08:02:00,2024-10-14 10:32:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ECONOMIA,C01,L08,2024-10-14 08:04:00,2024-10-14 10:34:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,C02,2024-10-14 07:59:00,2024-10-14 10:29:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
RELACIONES INTERNACIONALES,C05,C02,2024-10-14 07:58:00,2024-10-14 10:28:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L07,2024-10-14 07:56:00,2024-10-14 10:26:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L06,2024-10-14 07:56:00,2024-10-14 10:26:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C01,C01,2024-10-14 07:55:00,2024-10-14 10:25:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L05,2024-10-14 07:53:00,2024-10-14 10:23:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ARQUITECTURA,C04,L01,2024-10-14 07:52:00,2024-10-14 10:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L04,2024-10-14 07:52:00,2024-10-14 10:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
ACTUARIA,C01,L03,2024-10-14 07:51:00,2024-10-14 10:21:00,Módulo 1 Explanada M@C,Laptop,2:30,150
RELACIONES INTERNACIONALES,C05,C01,2024-10-14 07:50:00,2024-10-14 10:20:00,Módulo 1 Explanada M@C,Chromebook,2:30,150
ACTUARIA,C01,L02,2024-10-14 07:50:00,2024-10-14 10:20:00,Módulo 1 Explanada M@C,Laptop,2:30,150
MATEMATICAS APLICADAS Y COMPUTACION,C01,L01,2024-10-14 07:52:00,2024-10-14 10:22:00,Módulo 1 Explanada M@C,Laptop,2:30,150
